psi	rP1	rP2
271.332000	3194.344480	25328.408222
271.368000	3193.098149	25311.457376
271.404000	3191.852715	25294.513716
271.440000	3190.608179	25277.577270
271.476000	3189.364539	25260.648071
271.512000	3188.121796	25243.726149
271.548000	3186.879949	25226.811532
271.584000	3185.638998	25209.904251
271.620000	3184.398942	25193.004337
271.656000	3183.159780	25176.111817
271.692000	3181.921513	25159.226723
271.728000	3180.684140	25142.349083
271.764000	3179.447661	25125.478925
271.800000	3178.212075	25108.616280
271.836000	3176.977382	25091.761176
271.872000	3175.743581	25074.913640
271.908000	3174.510673	25058.073703
271.944000	3173.278656	25041.241391
271.980000	3172.047530	25024.416733
272.016000	3170.817296	25007.599758
272.052000	3169.587952	24990.790492
272.088000	3168.359498	24973.988963
272.124000	3167.131934	24957.195199
272.160000	3165.905259	24940.409227
272.196000	3164.679473	24923.631074
272.232000	3163.454575	24906.860767
272.268000	3162.230566	24890.098332
272.304000	3161.007445	24873.343798
272.340000	3159.785211	24856.597189
272.376000	3158.563864	24839.858533
272.412000	3157.343404	24823.127855
272.448000	3156.123830	24806.405181
272.484000	3154.905142	24789.690538
272.520000	3153.687339	24772.983951
272.556000	3152.470422	24756.285445
272.592000	3151.254389	24739.595047
272.628000	3150.039241	24722.912780
272.664000	3148.824976	24706.238671
272.700000	3147.611595	24689.572744
272.736000	3146.399097	24672.915025
272.772000	3145.187482	24656.265536
272.808000	3143.976750	24639.624304
272.844000	3142.766899	24622.991353
272.880000	3141.557930	24606.366706
272.916000	3140.349842	24589.750388
272.952000	3139.142636	24573.142422
272.988000	3137.936309	24556.542832
273.024000	3136.730863	24539.951643
273.060000	3135.526296	24523.368877
273.096000	3134.322609	24506.794557
273.132000	3133.119801	24490.228707
273.168000	3131.917871	24473.671350
273.204000	3130.716820	24457.122509
273.240000	3129.516646	24440.582205
273.276000	3128.317349	24424.050463
273.312000	3127.118930	24407.527304
273.348000	3125.921388	24391.012751
273.384000	3124.724721	24374.506825
273.420000	3123.528931	24358.009549
273.456000	3122.334016	24341.520945
273.492000	3121.139976	24325.041034
273.528000	3119.946811	24308.569838
273.564000	3118.754520	24292.107378
273.600000	3117.563104	24275.653676
273.636000	3116.372561	24259.208752
273.672000	3115.182891	24242.772628
273.708000	3113.994094	24226.345325
273.744000	3112.806170	24209.926863
273.780000	3111.619117	24193.517263
273.816000	3110.432937	24177.116545
273.852000	3109.247628	24160.724731
273.888000	3108.063189	24144.341839
273.924000	3106.879622	24127.967890
273.960000	3105.696924	24111.602903
273.996000	3104.515097	24095.246900
274.032000	3103.334139	24078.899899
274.068000	3102.154050	24062.561919
274.104000	3100.974829	24046.232981
274.140000	3099.796477	24029.913104
274.176000	3098.618993	24013.602305
274.212000	3097.442377	23997.300606
274.248000	3096.266628	23981.008024
274.284000	3095.091745	23964.724577
274.320000	3093.917729	23948.450286
274.356000	3092.744580	23932.185168
274.392000	3091.572296	23915.929241
274.428000	3090.400877	23899.682524
274.464000	3089.230323	23883.445035
274.500000	3088.060634	23867.216791
274.536000	3086.891809	23850.997811
274.572000	3085.723848	23834.788112
274.608000	3084.556750	23818.587712
274.644000	3083.390516	23802.396629
274.680000	3082.225144	23786.214878
274.716000	3081.060635	23770.042479
274.752000	3079.896987	23753.879447
274.788000	3078.734202	23737.725800
274.824000	3077.572277	23721.581555
274.860000	3076.411213	23705.446728
274.896000	3075.251010	23689.321335
274.932000	3074.091667	23673.205394
274.968000	3072.933184	23657.098921
275.004000	3071.775560	23641.001931
275.040000	3070.618796	23624.914441
275.076000	3069.462889	23608.836467
275.112000	3068.307842	23592.768025
275.148000	3067.153652	23576.709130
275.184000	3066.000319	23560.659798
275.220000	3064.847844	23544.620044
275.256000	3063.696226	23528.589885
275.292000	3062.545464	23512.569334
275.328000	3061.395558	23496.558408
275.364000	3060.246508	23480.557120
275.400000	3059.098314	23464.565487
275.436000	3057.950974	23448.583523
275.472000	3056.804489	23432.611243
275.508000	3055.658858	23416.648660
275.544000	3054.514081	23400.695790
275.580000	3053.370158	23384.752647
275.616000	3052.227087	23368.819245
275.652000	3051.084870	23352.895598
275.688000	3049.943505	23336.981721
275.724000	3048.802992	23321.077626
275.760000	3047.663330	23305.183328
275.796000	3046.524521	23289.298841
275.832000	3045.386562	23273.424177
275.868000	3044.249453	23257.559351
275.904000	3043.113195	23241.704375
275.940000	3041.977787	23225.859263
275.976000	3040.843228	23210.024029
276.012000	3039.709518	23194.198684
276.048000	3038.576658	23178.383242
276.084000	3037.444645	23162.577715
276.120000	3036.313481	23146.782117
276.156000	3035.183164	23130.996460
276.192000	3034.053695	23115.220756
276.228000	3032.925073	23099.455017
276.264000	3031.797297	23083.699256
276.300000	3030.670368	23067.953485
276.336000	3029.544284	23052.217716
276.372000	3028.419046	23036.491961
276.408000	3027.294653	23020.776232
276.444000	3026.171105	23005.070539
276.480000	3025.048402	22989.374896
276.516000	3023.926543	22973.689314
276.552000	3022.805527	22958.013803
276.588000	3021.685355	22942.348375
276.624000	3020.566025	22926.693041
276.660000	3019.447539	22911.047814
276.696000	3018.329894	22895.412702
276.732000	3017.213092	22879.787718
276.768000	3016.097131	22864.172872
276.804000	3014.982012	22848.568174
276.840000	3013.867733	22832.973636
276.876000	3012.754295	22817.389268
276.912000	3011.641697	22801.815080
276.948000	3010.529939	22786.251083
276.984000	3009.419021	22770.697286
277.020000	3008.308941	22755.153700
277.056000	3007.199700	22739.620335
277.092000	3006.091298	22724.097201
277.128000	3004.983733	22708.584308
277.164000	3003.877007	22693.081664
277.200000	3002.771117	22677.589281
277.236000	3001.666065	22662.107167
277.272000	3000.561849	22646.635331
277.308000	2999.458469	22631.173784
277.344000	2998.355926	22615.722534
277.380000	2997.254218	22600.281591
277.416000	2996.153345	22584.850964
277.452000	2995.053307	22569.430660
277.488000	2993.954103	22554.020691
277.524000	2992.855734	22538.621063
277.560000	2991.758198	22523.231787
277.596000	2990.661496	22507.852870
277.632000	2989.565627	22492.484320
277.668000	2988.470591	22477.126148
277.704000	2987.376387	22461.778359
277.740000	2986.283015	22446.440964
277.776000	2985.190475	22431.113970
277.812000	2984.098766	22415.797385
277.848000	2983.007888	22400.491217
277.884000	2981.917841	22385.195474
277.920000	2980.828624	22369.910164
277.956000	2979.740237	22354.635295
277.992000	2978.652679	22339.370873
278.028000	2977.565951	22324.116907
278.064000	2976.480052	22308.873404
278.100000	2975.394981	22293.640372
278.136000	2974.310738	22278.417817
278.172000	2973.227323	22263.205747
278.208000	2972.144736	22248.004169
278.244000	2971.062976	22232.813089
278.280000	2969.982043	22217.632516
278.316000	2968.901936	22202.462456
278.352000	2967.822655	22187.302915
278.388000	2966.744200	22172.153900
278.424000	2965.666571	22157.015419
278.460000	2964.589766	22141.887476
278.496000	2963.513787	22126.770079
278.532000	2962.438631	22111.663235
278.568000	2961.364300	22096.566948
278.604000	2960.290792	22081.481227
278.640000	2959.218108	22066.406076
278.676000	2958.146247	22051.341502
278.712000	2957.075208	22036.287510
278.748000	2956.004992	22021.244107
278.784000	2954.935598	22006.211299
278.820000	2953.867025	21991.189090
278.856000	2952.799273	21976.177487
278.892000	2951.732343	21961.176496
278.928000	2950.666233	21946.186121
278.964000	2949.600943	21931.206368
279.000000	2948.536474	21916.237243
279.036000	2947.472824	21901.278751
279.072000	2946.409993	21886.330897
279.108000	2945.347981	21871.393685
279.144000	2944.286787	21856.467122
279.180000	2943.226412	21841.551211
279.216000	2942.166855	21826.645959
279.252000	2941.108115	21811.751369
279.288000	2940.050192	21796.867447
279.324000	2938.993087	21781.994196
279.360000	2937.936797	21767.131622
279.396000	2936.881324	21752.279730
279.432000	2935.826667	21737.438523
279.468000	2934.772825	21722.608006
279.504000	2933.719798	21707.788183
279.540000	2932.667587	21692.979058
279.576000	2931.616189	21678.180636
279.612000	2930.565606	21663.392921
279.648000	2929.515837	21648.615917
279.684000	2928.466881	21633.849627
279.720000	2927.418738	21619.094055
279.756000	2926.371408	21604.349206
279.792000	2925.324890	21589.615082
279.828000	2924.279185	21574.891689
279.864000	2923.234291	21560.179028
279.900000	2922.190209	21545.477104
279.936000	2921.146938	21530.785921
279.972000	2920.104478	21516.105481
280.008000	2919.062828	21501.435788
280.044000	2918.021988	21486.776845
280.080000	2916.981958	21472.128655
280.116000	2915.942737	21457.491221
280.152000	2914.904326	21442.864547
280.188000	2913.866723	21428.248636
280.224000	2912.829929	21413.643490
280.260000	2911.793943	21399.049112
280.296000	2910.758764	21384.465505
280.332000	2909.724393	21369.892671
280.368000	2908.690830	21355.330614
280.404000	2907.658072	21340.779336
280.440000	2906.626122	21326.238840
280.476000	2905.594977	21311.709127
280.512000	2904.564639	21297.190201
280.548000	2903.535105	21282.682063
280.584000	2902.506377	21268.184716
280.620000	2901.478454	21253.698163
280.656000	2900.451335	21239.222405
280.692000	2899.425020	21224.757444
280.728000	2898.399509	21210.303282
280.764000	2897.374801	21195.859922
280.800000	2896.350897	21181.427365
280.836000	2895.327795	21167.005613
280.872000	2894.305496	21152.594668
280.908000	2893.283999	21138.194532
280.944000	2892.263304	21123.805206
280.980000	2891.243410	21109.426692
281.016000	2890.224317	21095.058992
281.052000	2889.206025	21080.702106
281.088000	2888.188534	21066.356036
281.124000	2887.171843	21052.020785
281.160000	2886.155952	21037.696352
281.196000	2885.140860	21023.382740
281.232000	2884.126568	21009.079949
281.268000	2883.113074	20994.787981
281.304000	2882.100379	20980.506836
281.340000	2881.088482	20966.236516
281.376000	2880.077383	20951.977022
281.412000	2879.067082	20937.728355
281.448000	2878.057578	20923.490514
281.484000	2877.048870	20909.263503
281.520000	2876.040960	20895.047320
281.556000	2875.033845	20880.841967
281.592000	2874.027527	20866.647444
281.628000	2873.022004	20852.463752
281.664000	2872.017277	20838.290891
281.700000	2871.013344	20824.128863
281.736000	2870.010206	20809.977667
281.772000	2869.007863	20795.837303
281.808000	2868.006313	20781.707773
281.844000	2867.005557	20767.589076
281.880000	2866.005595	20753.481212
281.916000	2865.006425	20739.384182
281.952000	2864.008048	20725.297985
281.988000	2863.010464	20711.222623
282.024000	2862.013672	20697.158094
282.060000	2861.017671	20683.104399
282.096000	2860.022462	20669.061538
282.132000	2859.028044	20655.029510
282.168000	2858.034417	20641.008316
282.204000	2857.041580	20626.997954
282.240000	2856.049533	20612.998426
282.276000	2855.058277	20599.009729
282.312000	2854.067809	20585.031865
282.348000	2853.078131	20571.064832
282.384000	2852.089242	20557.108631
282.420000	2851.101141	20543.163260
282.456000	2850.113829	20529.228718
282.492000	2849.127305	20515.305006
282.528000	2848.141568	20501.392123
282.564000	2847.156618	20487.490067
282.600000	2846.172456	20473.598839
282.636000	2845.189080	20459.718437
282.672000	2844.206490	20445.848860
282.708000	2843.224686	20431.990107
282.744000	2842.243669	20418.142178
282.780000	2841.263436	20404.305071
282.816000	2840.283989	20390.478786
282.852000	2839.305326	20376.663320
282.888000	2838.327448	20362.858674
282.924000	2837.350354	20349.064846
282.960000	2836.374043	20335.281834
282.996000	2835.398516	20321.509638
283.032000	2834.423773	20307.748256
283.068000	2833.449812	20293.997686
283.104000	2832.476634	20280.257928
283.140000	2831.504238	20266.528979
283.176000	2830.532624	20252.810838
283.212000	2829.561792	20239.103505
283.248000	2828.591740	20225.406976
283.284000	2827.622470	20211.721250
283.320000	2826.653981	20198.046327
283.356000	2825.686272	20184.382203
283.392000	2824.719343	20170.728877
283.428000	2823.753193	20157.086348
283.464000	2822.787824	20143.454614
283.500000	2821.823233	20129.833672
283.536000	2820.859421	20116.223521
283.572000	2819.896387	20102.624159
283.608000	2818.934132	20089.035583
283.644000	2817.972655	20075.457793
283.680000	2817.011955	20061.890784
283.716000	2816.052033	20048.334556
283.752000	2815.092887	20034.789107
283.788000	2814.134518	20021.254433
283.824000	2813.176925	20007.730534
283.860000	2812.220109	19994.217406
283.896000	2811.264068	19980.715047
283.932000	2810.308802	19967.223454
283.968000	2809.354312	19953.742627
284.004000	2808.400596	19940.272561
284.040000	2807.447655	19926.813254
284.076000	2806.495488	19913.364705
284.112000	2805.544095	19899.926909
284.148000	2804.593476	19886.499866
284.184000	2803.643630	19873.083572
284.220000	2802.694556	19859.678024
284.256000	2801.746256	19846.283219
284.292000	2800.798727	19832.899156
284.328000	2799.851971	19819.525831
284.364000	2798.905987	19806.163241
284.400000	2797.960774	19792.811384
284.436000	2797.016332	19779.470256
284.472000	2796.072660	19766.139855
284.508000	2795.129760	19752.820177
284.544000	2794.187629	19739.511221
284.580000	2793.246269	19726.212981
284.616000	2792.305678	19712.925457
284.652000	2791.365856	19699.648644
284.688000	2790.426804	19686.382539
284.724000	2789.488520	19673.127139
284.760000	2788.551004	19659.882441
284.796000	2787.614257	19646.648442
284.832000	2786.678277	19633.425139
284.868000	2785.743065	19620.212527
284.904000	2784.808620	19607.010604
284.940000	2783.874941	19593.819367
284.976000	2782.942030	19580.638811
285.012000	2782.009885	19567.468934
285.048000	2781.078505	19554.309732
285.084000	2780.147892	19541.161201
285.120000	2779.218043	19528.023339
285.156000	2778.288960	19514.896141
285.192000	2777.360642	19501.779603
285.228000	2776.433088	19488.673723
285.264000	2775.506298	19475.578496
285.300000	2774.580272	19462.493919
285.336000	2773.655010	19449.419988
285.372000	2772.730511	19436.356699
285.408000	2771.806775	19423.304049
285.444000	2770.883802	19410.262034
285.480000	2769.961591	19397.230649
285.516000	2769.040142	19384.209891
285.552000	2768.119455	19371.199756
285.588000	2767.199529	19358.200241
285.624000	2766.280365	19345.211340
285.660000	2765.361962	19332.233050
285.696000	2764.444319	19319.265368
285.732000	2763.527436	19306.308288
285.768000	2762.611314	19293.361808
285.804000	2761.695951	19280.425922
285.840000	2760.781348	19267.500626
285.876000	2759.867504	19254.585918
285.912000	2758.954418	19241.681791
285.948000	2758.042092	19228.788242
285.984000	2757.130523	19215.905268
286.020000	2756.219713	19203.032862
286.056000	2755.309660	19190.171022
286.092000	2754.400364	19177.319743
286.128000	2753.491826	19164.479020
286.164000	2752.584044	19151.648849
286.200000	2751.677019	19138.829225
286.236000	2750.770750	19126.020145
286.272000	2749.865237	19113.221604
286.308000	2748.960479	19100.433596
286.344000	2748.056477	19087.656118
286.380000	2747.153230	19074.889166
286.416000	2746.250738	19062.132733
286.452000	2745.349000	19049.386817
286.488000	2744.448016	19036.651412
286.524000	2743.547786	19023.926513
286.560000	2742.648310	19011.212117
286.596000	2741.749587	18998.508217
286.632000	2740.851617	18985.814810
286.668000	2739.954400	18973.131891
286.704000	2739.057935	18960.459455
286.740000	2738.162222	18947.797496
286.776000	2737.267262	18935.146011
286.812000	2736.373052	18922.504995
286.848000	2735.479594	18909.874441
286.884000	2734.586887	18897.254347
286.920000	2733.694931	18884.644706
286.956000	2732.803725	18872.045514
286.992000	2731.913269	18859.456765
287.028000	2731.023563	18846.878456
287.064000	2730.134606	18834.310580
287.100000	2729.246399	18821.753133
287.136000	2728.358941	18809.206109
287.172000	2727.472231	18796.669504
287.208000	2726.586270	18784.143312
287.244000	2725.701057	18771.627529
287.280000	2724.816592	18759.122148
287.316000	2723.932874	18746.627166
287.352000	2723.049904	18734.142576
287.388000	2722.167680	18721.668374
287.424000	2721.286204	18709.204554
287.460000	2720.405473	18696.751111
287.496000	2719.525489	18684.308039
287.532000	2718.646251	18671.875334
287.568000	2717.767758	18659.452990
287.604000	2716.890010	18647.041002
287.640000	2716.013008	18634.639364
287.676000	2715.136750	18622.248071
287.712000	2714.261236	18609.867117
287.748000	2713.386467	18597.496498
287.784000	2712.512441	18585.136207
287.820000	2711.639160	18572.786239
287.856000	2710.766621	18560.446589
287.892000	2709.894825	18548.117251
287.928000	2709.023772	18535.798220
287.964000	2708.153462	18523.489490
288.000000	2707.283894	18511.191055
288.036000	2706.415067	18498.902910
288.072000	2705.546983	18486.625049
288.108000	2704.679639	18474.357467
288.144000	2703.813037	18462.100158
288.180000	2702.947175	18449.853116
288.216000	2702.082054	18437.616336
288.252000	2701.217673	18425.389812
288.288000	2700.354033	18413.173538
288.324000	2699.491131	18400.967508
288.360000	2698.628969	18388.771717
288.396000	2697.767547	18376.586159
288.432000	2696.906863	18364.410828
288.468000	2696.046917	18352.245718
288.504000	2695.187710	18340.090824
288.540000	2694.329241	18327.946140
288.576000	2693.471509	18315.811659
288.612000	2692.614515	18303.687376
288.648000	2691.758258	18291.573285
288.684000	2690.902738	18279.469380
288.720000	2690.047955	18267.375655
288.756000	2689.193908	18255.292104
288.792000	2688.340597	18243.218721
288.828000	2687.488022	18231.155501
288.864000	2686.636182	18219.102437
288.900000	2685.785078	18207.059523
288.936000	2684.934708	18195.026753
288.972000	2684.085074	18183.004121
289.008000	2683.236173	18170.991622
289.044000	2682.388007	18158.989248
289.080000	2681.540575	18146.996994
289.116000	2680.693876	18135.014854
289.152000	2679.847910	18123.042821
289.188000	2679.002678	18111.080890
289.224000	2678.158178	18099.129055
289.260000	2677.314411	18087.187308
289.296000	2676.471376	18075.255644
289.332000	2675.629073	18063.334057
289.368000	2674.787502	18051.422541
289.404000	2673.946662	18039.521089
289.440000	2673.106554	18027.629695
289.476000	2672.267176	18015.748352
289.512000	2671.428529	18003.877056
289.548000	2670.590612	17992.015798
289.584000	2669.753425	17980.164574
289.620000	2668.916968	17968.323376
289.656000	2668.081240	17956.492198
289.692000	2667.246242	17944.671034
289.728000	2666.411973	17932.859878
289.764000	2665.578432	17921.058723
289.800000	2664.745620	17909.267562
289.836000	2663.913537	17897.486391
289.872000	2663.082181	17885.715201
289.908000	2662.251552	17873.953986
289.944000	2661.421651	17862.202741
289.980000	2660.592477	17850.461459
290.016000	2659.764030	17838.730133
290.052000	2658.936310	17827.008756
290.088000	2658.109316	17815.297323
290.124000	2657.283048	17803.595826
290.160000	2656.457505	17791.904260
290.196000	2655.632689	17780.222617
290.232000	2654.808597	17768.550892
290.268000	2653.985231	17756.889077
290.304000	2653.162589	17745.237167
290.340000	2652.340671	17733.595153
290.376000	2651.519478	17721.963031
290.412000	2650.699009	17710.340793
290.448000	2649.879263	17698.728433
290.484000	2649.060241	17687.125944
290.520000	2648.241942	17675.533319
290.556000	2647.424366	17663.950552
290.592000	2646.607512	17652.377636
290.628000	2645.791381	17640.814564
290.664000	2644.975971	17629.261331
290.700000	2644.161284	17617.717928
290.736000	2643.347318	17606.184350
290.772000	2642.534073	17594.660590
290.808000	2641.721550	17583.146641
290.844000	2640.909747	17571.642496
290.880000	2640.098665	17560.148148
290.916000	2639.288303	17548.663591
290.952000	2638.478661	17537.188819
290.988000	2637.669738	17525.723823
291.024000	2636.861535	17514.268598
291.060000	2636.054052	17502.823137
291.096000	2635.247287	17491.387432
291.132000	2634.441241	17479.961478
291.168000	2633.635913	17468.545267
291.204000	2632.831304	17457.138792
291.240000	2632.027412	17445.742047
291.276000	2631.224238	17434.355024
291.312000	2630.421782	17422.977718
291.348000	2629.620042	17411.610120
291.384000	2628.819020	17400.252225
291.420000	2628.018714	17388.904024
291.456000	2627.219124	17377.565513
291.492000	2626.420250	17366.236682
291.528000	2625.622093	17354.917526
291.564000	2624.824651	17343.608038
291.600000	2624.027924	17332.308211
291.636000	2623.231912	17321.018037
291.672000	2622.436615	17309.737510
291.708000	2621.642033	17298.466623
291.744000	2620.848165	17287.205368
291.780000	2620.055011	17275.953740
291.816000	2619.262570	17264.711731
291.852000	2618.470844	17253.479334
291.888000	2617.679830	17242.256541
291.924000	2616.889530	17231.043347
291.960000	2616.099942	17219.839743
291.996000	2615.311067	17208.645724
292.032000	2614.522904	17197.461281
292.068000	2613.735453	17186.286408
292.104000	2612.948714	17175.121099
292.140000	2612.162687	17163.965344
292.176000	2611.377370	17152.819139
292.212000	2610.592765	17141.682475
292.248000	2609.808870	17130.555346
292.284000	2609.025686	17119.437745
292.320000	2608.243212	17108.329664
292.356000	2607.461448	17097.231096
292.392000	2606.680394	17086.142035
292.428000	2605.900049	17075.062473
292.464000	2605.120414	17063.992403
292.500000	2604.341487	17052.931817
292.536000	2603.563269	17041.880710
292.572000	2602.785760	17030.839073
292.608000	2602.008959	17019.806900
292.644000	2601.232866	17008.784183
292.680000	2600.457481	16997.770916
292.716000	2599.682803	16986.767090
292.752000	2598.908832	16975.772700
292.788000	2598.135568	16964.787737
292.824000	2597.363011	16953.812195
292.860000	2596.591161	16942.846067
292.896000	2595.820017	16931.889345
292.932000	2595.049578	16920.942021
292.968000	2594.279846	16910.004090
293.004000	2593.510819	16899.075543
293.040000	2592.742497	16888.156374
293.076000	2591.974880	16877.246575
293.112000	2591.207968	16866.346139
293.148000	2590.441761	16855.455059
293.184000	2589.676257	16844.573327
293.220000	2588.911458	16833.700937
293.256000	2588.147363	16822.837881
293.292000	2587.383971	16811.984152
293.328000	2586.621282	16801.139742
293.364000	2585.859296	16790.304645
293.400000	2585.098013	16779.478853
293.436000	2584.337433	16768.662358
293.472000	2583.577555	16757.855155
293.508000	2582.818379	16747.057234
293.544000	2582.059905	16736.268590
293.580000	2581.302132	16725.489214
293.616000	2580.545060	16714.719100
293.652000	2579.788690	16703.958240
293.688000	2579.033021	16693.206627
293.724000	2578.278052	16682.464254
293.760000	2577.523783	16671.731112
293.796000	2576.770215	16661.007196
293.832000	2576.017346	16650.292498
293.868000	2575.265177	16639.587010
293.904000	2574.513708	16628.890724
293.940000	2573.762937	16618.203635
293.976000	2573.012866	16607.525734
294.012000	2572.263493	16596.857014
294.048000	2571.514818	16586.197468
294.084000	2570.766842	16575.547088
294.120000	2570.019563	16564.905867
294.156000	2569.272983	16554.273798
294.192000	2568.527099	16543.650874
294.228000	2567.781913	16533.037086
294.264000	2567.037424	16522.432428
294.300000	2566.293632	16511.836892
294.336000	2565.550536	16501.250472
294.372000	2564.808136	16490.673159
294.408000	2564.066433	16480.104946
294.444000	2563.325425	16469.545826
294.480000	2562.585112	16458.995791
294.516000	2561.845495	16448.454835
294.552000	2561.106573	16437.922949
294.588000	2560.368346	16427.400126
294.624000	2559.630814	16416.886360
294.660000	2558.893975	16406.381642
294.696000	2558.157831	16395.885965
294.732000	2557.422381	16385.399322
294.768000	2556.687624	16374.921706
294.804000	2555.953561	16364.453108
294.840000	2555.220191	16353.993523
294.876000	2554.487514	16343.542941
294.912000	2553.755530	16333.101356
294.948000	2553.024238	16322.668760
294.984000	2552.293638	16312.245147
295.020000	2551.563730	16301.830508
295.056000	2550.834514	16291.424836
295.092000	2550.105990	16281.028124
295.128000	2549.378156	16270.640365
295.164000	2548.651014	16260.261550
295.200000	2547.924563	16249.891673
295.236000	2547.198802	16239.530726
295.272000	2546.473732	16229.178701
295.308000	2545.749351	16218.835592
295.344000	2545.025661	16208.501390
295.380000	2544.302660	16198.176089
295.416000	2543.580349	16187.859681
295.452000	2542.858727	16177.552158
295.488000	2542.137794	16167.253514
295.524000	2541.417549	16156.963740
295.560000	2540.697993	16146.682829
295.596000	2539.979126	16136.410774
295.632000	2539.260946	16126.147568
295.668000	2538.543454	16115.893202
295.704000	2537.826650	16105.647670
295.740000	2537.110533	16095.410964
295.776000	2536.395103	16085.183076
295.812000	2535.680360	16074.964000
295.848000	2534.966304	16064.753727
295.884000	2534.252934	16054.552250
295.920000	2533.540250	16044.359563
295.956000	2532.828252	16034.175656
295.992000	2532.116940	16024.000524
296.028000	2531.406314	16013.834158
296.064000	2530.696372	16003.676551
296.100000	2529.987116	15993.527695
296.136000	2529.278545	15983.387584
296.172000	2528.570658	15973.256209
296.208000	2527.863456	15963.133563
296.244000	2527.156937	15953.019639
296.280000	2526.451103	15942.914430
296.316000	2525.745952	15932.817927
296.352000	2525.041485	15922.730124
296.388000	2524.337701	15912.651012
296.424000	2523.634600	15902.580585
296.460000	2522.932182	15892.518836
296.496000	2522.230446	15882.465755
296.532000	2521.529393	15872.421337
296.568000	2520.829022	15862.385573
296.604000	2520.129332	15852.358457
296.640000	2519.430325	15842.339980
296.676000	2518.731999	15832.330136
296.712000	2518.034354	15822.328916
296.748000	2517.337390	15812.336314
296.784000	2516.641106	15802.352322
296.820000	2515.945503	15792.376932
296.856000	2515.250581	15782.410138
296.892000	2514.556339	15772.451930
296.928000	2513.862776	15762.502303
296.964000	2513.169893	15752.561249
297.000000	2512.477690	15742.628760
297.036000	2511.786166	15732.704828
297.072000	2511.095321	15722.789447
297.108000	2510.405154	15712.882609
297.144000	2509.715666	15702.984306
297.180000	2509.026856	15693.094531
297.216000	2508.338725	15683.213277
297.252000	2507.651271	15673.340535
297.288000	2506.964495	15663.476299
297.324000	2506.278397	15653.620562
297.360000	2505.592975	15643.773315
297.396000	2504.908231	15633.934551
297.432000	2504.224163	15624.104263
297.468000	2503.540772	15614.282443
297.504000	2502.858058	15604.469085
297.540000	2502.176019	15594.664180
297.576000	2501.494656	15584.867721
297.612000	2500.813969	15575.079700
297.648000	2500.133958	15565.300111
297.684000	2499.454621	15555.528945
297.720000	2498.775960	15545.766196
297.756000	2498.097973	15536.011855
297.792000	2497.420661	15526.265916
297.828000	2496.744024	15516.528371
297.864000	2496.068060	15506.799213
297.900000	2495.392771	15497.078433
297.936000	2494.718155	15487.366025
297.972000	2494.044213	15477.661982
298.008000	2493.370944	15467.966295
298.044000	2492.698348	15458.278958
298.080000	2492.026425	15448.599963
298.116000	2491.355175	15438.929302
298.152000	2490.684597	15429.266968
298.188000	2490.014691	15419.612955
298.224000	2489.345457	15409.967253
298.260000	2488.676895	15400.329856
298.296000	2488.009005	15390.700757
298.332000	2487.341785	15381.079948
298.368000	2486.675238	15371.467422
298.404000	2486.009361	15361.863170
298.440000	2485.344154	15352.267187
298.476000	2484.679618	15342.679464
298.512000	2484.015753	15333.099994
298.548000	2483.352557	15323.528769
298.584000	2482.690032	15313.965783
298.620000	2482.028176	15304.411028
298.656000	2481.366989	15294.864496
298.692000	2480.706472	15285.326180
298.728000	2480.046624	15275.796073
298.764000	2479.387444	15266.274167
298.800000	2478.728933	15256.760455
298.836000	2478.071091	15247.254929
298.872000	2477.413916	15237.757582
298.908000	2476.757410	15228.268407
298.944000	2476.101571	15218.787397
298.980000	2475.446400	15209.314543
299.016000	2474.791896	15199.849839
299.052000	2474.138059	15190.393277
299.088000	2473.484890	15180.944850
299.124000	2472.832387	15171.504551
299.160000	2472.180550	15162.072371
299.196000	2471.529380	15152.648305
299.232000	2470.878875	15143.232343
299.268000	2470.229037	15133.824480
299.304000	2469.579864	15124.424707
299.340000	2468.931357	15115.033018
299.376000	2468.283515	15105.649405
299.412000	2467.636338	15096.273860
299.448000	2466.989825	15086.906376
299.484000	2466.343978	15077.546947
299.520000	2465.698795	15068.195564
299.556000	2465.054276	15058.852220
299.592000	2464.410421	15049.516908
299.628000	2463.767229	15040.189621
299.664000	2463.124702	15030.870351
299.700000	2462.482837	15021.559091
299.736000	2461.841636	15012.255833
299.772000	2461.201098	15002.960571
299.808000	2460.561223	14993.673297
299.844000	2459.922010	14984.394003
299.880000	2459.283460	14975.122683
299.916000	2458.645571	14965.859329
299.952000	2458.008345	14956.603933
299.988000	2457.371780	14947.356489
300.024000	2456.735877	14938.116989
300.060000	2456.100635	14928.885426
300.096000	2455.466055	14919.661792
300.132000	2454.832135	14910.446081
300.168000	2454.198876	14901.238284
300.204000	2453.566278	14892.038395
300.240000	2452.934339	14882.846407
300.276000	2452.303061	14873.662311
300.312000	2451.672443	14864.486102
300.348000	2451.042485	14855.317771
300.384000	2450.413186	14846.157311
300.420000	2449.784546	14837.004715
300.456000	2449.156566	14827.859976
300.492000	2448.529244	14818.723087
300.528000	2447.902581	14809.594039
300.564000	2447.276577	14800.472827
300.600000	2446.651231	14791.359442
300.636000	2446.026543	14782.253878
300.672000	2445.402513	14773.156128
300.708000	2444.779140	14764.066183
300.744000	2444.156425	14754.984037
300.780000	2443.534368	14745.909682
300.816000	2442.912967	14736.843112
300.852000	2442.292224	14727.784319
300.888000	2441.672137	14718.733295
